,date,mean_temp,total_rain,total_snow,max_gust,gust_type
467,2018-04-13,3.8,7.4,0.0,30.0,Breezy
468,2018-04-14,-0.3,5.6,4.2,52.0,Galey
469,2018-04-15,-1.6,15.2,3.8,74.0,Galey
470,2018-04-16,1.9,18.6,0.0,69.0,Galey
471,2018-04-17,-0.5,0.0,0.2,48.0,Breezy
472,2018-04-18,1.8,0.0,0.0,41.0,Breezy
473,2018-04-19,1.4,0.0,0.0,54.0,Galey
474,2018-04-20,3.0,0.0,0.0,46.0,Breezy
475,2018-04-21,6.0,0.0,0.0,29.0,Moderate
476,2018-04-22,8.5,0.0,0.0,29.0,Moderate
477,2018-04-23,10.4,0.0,0.0,32.0,Breezy
478,2018-04-24,11.8,4.2,0.0,37.0,Breezy
479,2018-04-25,7.5,18.8,0.0,54.0,Galey
480,2018-04-26,9.7,0.6,0.0,54.0,Galey
481,2018-04-27,8.5,3.0,0.0,39.0,Breezy
482,2018-04-28,4.5,1.8,0.0,48.0,Breezy
483,2018-04-29,6.0,0.0,0.4,59.0,Galey
484,2018-04-30,10.6,0.0,0.0,44.0,Breezy
485,2018-05-01,18.0,0.0,0.0,50.0,Galey
486,2018-05-02,22.8,0.0,0.0,54.0,Galey
487,2018-05-03,15.9,6.8,0.0,61.0,Galey
488,2018-05-04,16.6,8.2,0.0,119.0,Hurricane
489,2018-05-05,16.4,2.2,0.0,63.0,Galey
490,2018-05-06,14.8,0.8,0.0,32.0,Breezy
491,2018-05-07,12.9,0.0,0.0,32.0,Breezy
492,2018-05-08,12.8,0.0,0.0,29.0,Moderate
493,2018-05-09,15.8,0.0,0.0,30.0,Breezy
494,2018-05-10,12.6,2.2,0.0,61.0,Galey
495,2018-05-11,8.1,0.0,0.0,37.0,Breezy
496,2018-05-12,11.1,0.0,0.0,29.0,Moderate
497,2018-05-13,12.7,0.0,0.0,32.0,Breezy
498,2018-05-14,16.8,0.0,0.0,35.0,Breezy
499,2018-05-15,16.2,18.6,0.0,46.0,Breezy
500,2018-05-16,14.1,0.0,0.0,30.0,Breezy
501,2018-05-17,18.0,0.0,0.0,41.0,Breezy
502,2018-05-18,13.4,0.0,0.0,48.0,Breezy
503,2018-05-19,13.4,8.0,0.0,39.0,Breezy
504,2018-05-20,14.6,0.0,0.0,41.0,Breezy
505,2018-05-21,14.1,0.0,0.0,29.0,Moderate
506,2018-05-22,14.4,8.6,0.0,30.0,Breezy
507,2018-05-23,18.0,0.0,0.0,39.0,Breezy
508,2018-05-24,20.4,0.0,0.0,41.0,Breezy
509,2018-05-25,23.2,0.0,0.0,46.0,Breezy
510,2018-05-26,22.2,0.0,0.0,48.0,Breezy
511,2018-05-27,21.6,0.0,0.0,29.0,Moderate
512,2018-05-28,22.9,0.0,0.0,37.0,Breezy
513,2018-05-29,23.0,0.0,0.0,32.0,Breezy
514,2018-05-30,23.8,0.0,0.0,29.0,Moderate
515,2018-05-31,25.5,10.0,0.0,48.0,Breezy
516,2018-06-01,21.6,0.0,0.0,52.0,Galey
517,2018-06-02,17.4,0.0,0.0,37.0,Breezy
518,2018-06-03,17.7,7.4,0.0,30.0,Breezy
519,2018-06-04,16.8,1.0,0.0,69.0,Galey
520,2018-06-05,13.0,0.2,0.0,41.0,Breezy
521,2018-06-06,13.3,0.0,0.0,35.0,Breezy
522,2018-06-07,17.3,0.0,0.0,33.0,Breezy
523,2018-06-08,17.4,0.0,0.0,30.0,Breezy
524,2018-06-09,18.2,0.0,0.0,29.0,Moderate
525,2018-06-10,18.4,0.0,0.0,52.0,Galey
526,2018-06-11,17.1,0.0,0.0,41.0,Breezy
527,2018-06-12,18.4,0.0,0.0,33.0,Breezy
528,2018-06-13,23.0,3.2,0.0,87.0,Galey
529,2018-06-14,19.9,0.0,0.0,61.0,Galey
530,2018-06-15,19.1,0.0,0.0,30.0,Breezy
531,2018-06-16,21.7,0.0,0.0,32.0,Breezy
532,2018-06-17,24.6,0.0,0.0,43.0,Breezy
533,2018-06-18,25.4,2.6,0.0,56.0,Galey
534,2018-06-19,19.6,0.0,0.0,33.0,Breezy
535,2018-06-20,20.4,0.0,0.0,29.0,Moderate
536,2018-06-21,18.1,0.0,0.0,33.0,Breezy
537,2018-06-22,17.9,1.6,0.0,39.0,Breezy
538,2018-06-23,18.0,4.8,0.0,29.0,Moderate
539,2018-06-24,18.1,21.4,0.0,39.0,Breezy
540,2018-06-25,18.1,0.0,0.0,33.0,Breezy
541,2018-06-26,17.3,0.0,0.0,35.0,Breezy
542,2018-06-27,19.3,7.8,0.0,29.0,Moderate
543,2018-06-28,24.6,0.0,0.0,37.0,Breezy
544,2018-06-29,25.3,0.0,0.0,43.0,Breezy
545,2018-06-30,28.7,0.0,0.0,44.0,Breezy
546,2018-07-01,29.1,0.0,0.0,41.0,Breezy
547,2018-07-02,27.0,0.0,0.0,43.0,Breezy
548,2018-07-03,24.7,0.0,0.0,29.0,Moderate
549,2018-07-04,26.4,0.0,0.0,29.0,Moderate
550,2018-07-05,27.2,23.8,0.0,48.0,Breezy
551,2018-07-06,20.3,11.9,0.0,29.0,Moderate
552,2018-07-07,19.7,0.0,0.0,32.0,Breezy
553,2018-07-08,21.6,0.0,0.0,32.0,Breezy
554,2018-07-09,23.6,0.0,0.0,39.0,Breezy
555,2018-07-10,24.3,0.0,0.0,48.0,Breezy
556,2018-07-11,22.2,0.0,0.0,37.0,Breezy
557,2018-07-12,23.3,0.0,0.0,35.0,Breezy
558,2018-07-13,25.8,0.0,0.0,37.0,Breezy
559,2018-07-14,25.1,0.2,0.0,32.0,Breezy
560,2018-07-15,25.9,0.0,0.0,29.0,Moderate
561,2018-07-16,26.6,8.0,0.0,63.0,Galey
562,2018-07-17,22.7,0.0,0.0,44.0,Breezy
563,2018-07-18,19.8,0.0,0.0,35.0,Breezy
564,2018-07-19,20.7,0.0,0.0,30.0,Breezy
565,2018-07-20,24.2,0.6,0.0,39.0,Breezy
566,2018-07-21,22.1,0.4,0.0,44.0,Breezy
567,2018-07-22,20.4,15.4,0.0,41.0,Breezy
568,2018-07-23,24.4,0.0,0.0,33.0,Breezy
569,2018-07-24,26.0,5.4,0.0,43.0,Breezy
570,2018-07-25,24.5,0.0,0.0,37.0,Breezy
571,2018-07-26,23.3,8.0,0.0,89.0,Stormy
572,2018-07-27,21.7,2.0,0.0,43.0,Breezy
573,2018-07-28,19.3,0.2,0.0,46.0,Breezy
574,2018-07-29,19.9,0.0,0.0,43.0,Breezy
575,2018-07-30,22.0,0.0,0.0,32.0,Breezy
576,2018-07-31,22.0,0.0,0.0,29.0,Moderate
577,2018-08-01,23.7,0.6,0.0,46.0,Breezy
578,2018-08-02,24.2,0.0,0.0,39.0,Breezy
579,2018-08-03,24.5,0.0,0.0,35.0,Breezy
580,2018-08-04,25.7,0.0,0.0,29.0,Moderate
581,2018-08-05,27.0,0.0,0.0,41.0,Breezy
582,2018-08-06,27.8,22.6,0.0,67.0,Galey
583,2018-08-07,24.4,6.0,0.0,39.0,Breezy
584,2018-08-08,21.6,21.0,0.0,44.0,Breezy
585,2018-08-09,23.1,2.4,0.0,37.0,Breezy
586,2018-08-10,21.1,0.0,0.0,30.0,Breezy
587,2018-08-11,21.1,4.2,0.0,29.0,Moderate
588,2018-08-12,23.1,0.0,0.0,29.0,Moderate
589,2018-08-13,23.2,0.0,0.0,29.0,Moderate
590,2018-08-14,26.0,0.0,0.0,41.0,Breezy
591,2018-08-15,25.7,0.0,0.0,39.0,Breezy
592,2018-08-16,25.1,1.4,0.0,43.0,Breezy
593,2018-08-17,25.3,14.6,0.0,39.0,Breezy
594,2018-08-18,22.0,0.4,0.0,29.0,Moderate
595,2018-08-19,21.0,0.0,0.0,29.0,Moderate
596,2018-08-20,21.7,0.0,0.0,32.0,Breezy
597,2018-08-21,22.8,25.6,0.0,48.0,Breezy
598,2018-08-22,18.3,0.8,0.0,56.0,Galey
599,2018-08-23,20.7,0.0,0.0,46.0,Breezy
600,2018-08-24,20.8,0.0,0.0,39.0,Breezy
601,2018-08-25,22.9,17.8,0.0,37.0,Breezy
602,2018-08-26,24.5,0.0,0.0,37.0,Breezy
603,2018-08-27,24.3,0.8,0.0,32.0,Breezy
604,2018-08-28,28.0,0.0,0.0,57.0,Galey
605,2018-08-29,23.0,0.0,0.0,57.0,Galey
606,2018-08-30,16.8,0.0,0.0,43.0,Breezy
607,2018-08-31,19.8,0.0,0.0,29.0,Moderate
608,2018-09-01,21.3,0.0,0.0,32.0,Breezy
609,2018-09-02,26.1,0.4,0.0,39.0,Breezy
610,2018-09-03,26.8,0.0,0.0,39.0,Breezy
611,2018-09-04,23.9,0.0,0.0,29.0,Moderate
612,2018-09-05,27.9,0.4,0.0,54.0,Galey
613,2018-09-06,21.4,0.6,0.0,35.0,Breezy
614,2018-09-07,19.8,0.0,0.0,35.0,Breezy
615,2018-09-08,14.6,0.0,0.0,30.0,Breezy
616,2018-09-09,14.35,0.0,0.0,52.0,Galey
617,2018-09-10,14.1,26.2,0.0,50.0,Galey
618,2018-09-11,17.6,0.0,0.0,37.0,Breezy
619,2018-09-12,18.3,0.0,0.0,29.0,Moderate
620,2018-09-13,20.8,0.0,0.0,33.0,Breezy
621,2018-09-14,23.8,0.0,0.0,29.0,Moderate
622,2018-09-15,24.3,0.0,0.0,29.0,Moderate
623,2018-09-16,24.0,0.0,0.0,29.0,Moderate
624,2018-09-17,23.5,0.0,0.0,30.0,Breezy
625,2018-09-18,21.5,0.0,0.0,43.0,Breezy
626,2018-09-19,17.8,0.0,0.0,32.0,Breezy
627,2018-09-20,16.9,0.0,0.0,37.0,Breezy
628,2018-09-21,22.4,0.4,0.0,83.0,Galey
629,2018-09-22,13.2,0.0,0.0,46.0,Breezy
630,2018-09-23,12.8,0.0,0.0,30.0,Breezy
631,2018-09-24,14.9,2.2,0.0,43.0,Breezy
632,2018-09-25,18.6,6.2,0.0,41.0,Breezy
633,2018-09-26,17.6,0.0,0.0,57.0,Galey
634,2018-09-27,13.1,0.0,0.0,29.0,Moderate
635,2018-09-28,16.6,3.2,0.0,50.0,Galey
636,2018-09-29,12.2,0.0,0.0,41.0,Breezy
637,2018-09-30,11.2,10.4,0.0,29.0,Moderate
638,2018-10-01,10.0,9.8,0.0,33.0,Breezy
639,2018-10-02,11.2,12.6,0.0,32.0,Breezy
640,2018-10-03,14.3,0.0,0.0,29.0,Moderate
641,2018-10-04,14.6,4.0,0.0,59.0,Galey
642,2018-10-05,8.9,0.0,0.0,41.0,Breezy
643,2018-10-06,13.1,1.4,0.0,30.0,Breezy
644,2018-10-07,13.1,5.2,0.0,33.0,Breezy
645,2018-10-08,12.6,3.2,0.0,33.0,Breezy
646,2018-10-09,21.2,0.0,0.0,32.0,Breezy
647,2018-10-10,23.0,0.2,0.0,44.0,Breezy
648,2018-10-11,15.0,0.0,0.0,57.0,Galey
649,2018-10-12,8.2,0.8,0.0,50.0,Galey
650,2018-10-13,6.7,1.2,0.0,43.0,Breezy
651,2018-10-14,9.2,0.0,0.0,35.0,Breezy
652,2018-10-15,8.0,1.0,0.0,69.0,Galey
653,2018-10-16,6.5,0.0,0.0,48.0,Breezy
654,2018-10-17,5.1,0.2,0.0,72.0,Galey
655,2018-10-18,3.5,0.0,0.0,50.0,Galey
656,2018-10-19,10.6,0.0,0.0,65.0,Galey
657,2018-10-20,7.3,0.2,0.0,59.0,Galey
658,2018-10-21,3.0,0.0,0.0,56.0,Galey
659,2018-10-22,6.6,0.0,0.0,29.0,Moderate
660,2018-10-23,5.4,0.8,0.0,65.0,Galey
661,2018-10-24,3.6,0.4,0.0,43.0,Breezy
662,2018-10-25,4.5,0.2,0.0,35.0,Breezy
663,2018-10-26,6.7,0.0,0.0,46.0,Breezy
664,2018-10-27,3.5,6.8,2.0,48.0,Breezy
665,2018-10-28,3.5,0.8,0.4,29.0,Moderate
666,2018-10-29,4.1,1.0,0.0,61.0,Galey
667,2018-10-30,4.9,0.6,0.0,,
668,2018-10-31,8.9,16.2,0.0,35.0,Breezy
669,2018-11-01,6.2,29.6,0.0,41.0,Breezy
670,2018-11-02,4.4,5.0,0.0,48.0,Breezy
671,2018-11-03,3.6,1.6,0.0,46.0,Breezy
672,2018-11-04,3.4,0.0,0.0,45.0,Breezy
673,2018-11-05,8.8,1.8,0.0,,
674,2018-11-06,12.4,7.0,0.0,72.0,Galey
675,2018-11-07,6.6,1.0,0.0,59.0,Galey
676,2018-11-08,4.1,0.4,0.0,41.0,Breezy
677,2018-11-09,2.5,7.6,1.0,63.0,Galey
678,2018-11-10,-0.1,0.0,0.0,72.0,Galey
679,2018-11-11,0.6,0.0,0.0,39.0,Breezy
680,2018-11-12,3.6,1.0,0.0,,
681,2018-11-13,-1.3,0.8,0.4,46.0,Breezy
682,2018-11-14,-2.2,0.0,0.0,41.0,Breezy
683,2018-11-15,-2.4,0.0,9.0,46.0,Breezy
684,2018-11-16,1.2,0.0,4.2,46.0,Breezy
685,2018-11-17,-1.2,0.0,0.0,41.0,Breezy
686,2018-11-18,-1.9,0.0,0.0,,
687,2018-11-19,0.1,0.0,0.0,,
688,2018-11-20,-1.2,0.0,0.4,45.0,Breezy
689,2018-11-21,-5.8,0.0,0.0,68.0,Galey
690,2018-11-22,-9.6,0.0,0.0,33.0,Breezy
691,2018-11-23,-1.7,0.0,0.0,33.0,Breezy
692,2018-11-24,3.4,2.8,0.0,35.0,Breezy
693,2018-11-25,5.7,0.0,0.0,37.0,Breezy
694,2018-11-26,3.8,25.4,0.0,50.0,Galey
695,2018-11-27,0.4,0.2,0.6,58.0,Galey
696,2018-11-28,0.8,0.0,0.0,65.0,Galey
697,2018-11-29,0.9,0.0,0.0,42.0,Breezy
698,2018-11-30,0.8,0.0,0.0,,
699,2018-12-01,1.4,2.6,0.8,54.0,Galey
700,2018-12-02,6.7,3.8,0.0,42.0,Breezy
701,2018-12-03,2.7,1.8,1.0,48.0,Breezy
702,2018-12-04,-3.1,0.0,0.0,39.0,Breezy
703,2018-12-05,-3.5,0.0,0.2,39.0,Breezy
704,2018-12-06,-1.0,0.0,0.0,48.0,Breezy
705,2018-12-07,-6.2,0.0,0.0,,
706,2018-12-08,-3.3,0.0,0.0,42.0,Breezy
707,2018-12-09,-2.9,0.0,0.0,42.0,Breezy
708,2018-12-10,-0.1,0.0,0.0,37.0,Breezy
709,2018-12-11,-1.8,0.0,0.2,41.0,Breezy
710,2018-12-12,0.2,0.0,0.8,46.0,Breezy
711,2018-12-13,0.7,0.0,0.6,,
712,2018-12-14,2.2,2.6,0.0,,
713,2018-12-15,1.7,0.0,0.0,,
714,2018-12-16,1.7,0.0,0.0,,
715,2018-12-17,0.9,0.0,0.0,65.0,Galey
716,2018-12-18,-3.0,0.0,0.0,32.0,Breezy
717,2018-12-19,1.6,0.0,0.0,,
718,2018-12-20,2.5,6.4,0.0,,
719,2018-12-21,2.1,9.6,0.0,68.0,Galey
720,2018-12-22,-1.2,0.0,0.0,61.0,Galey
721,2018-12-23,-0.6,0.0,0.2,,
722,2018-12-24,-1.3,0.0,0.0,48.0,Breezy
723,2018-12-25,-1.5,0.0,0.0,,
724,2018-12-26,-1.9,0.0,0.0,39.0,Breezy
725,2018-12-27,-2.3,5.4,0.0,46.0,Breezy
726,2018-12-28,7.6,1.8,0.0,58.0,Galey
727,2018-12-29,-2.2,0.0,0.0,48.0,Breezy
728,2018-12-30,-3.0,0.0,1.6,33.0,Breezy
729,2018-12-31,1.3,13.6,0.0,42.0,Breezy
730,2019-01-01,-1.4,0.6,0.0,58.0,Galey
731,2019-01-02,-4.9,0.0,3.6,,
732,2019-01-03,-1.0,0.0,0.2,46.0,Breezy
733,2019-01-04,3.6,0.0,0.0,54.0,Galey
734,2019-01-05,1.2,0.0,0.0,33.0,Breezy
735,2019-01-06,-1.7,0.0,0.0,52.0,Galey
736,2019-01-07,-1.4,2.8,0.0,63.0,Galey
737,2019-01-08,5.3,3.8,0.0,50.0,Galey
738,2019-01-09,-1.3,0.0,0.0,71.0,Galey
739,2019-01-10,-8.0,0.0,0.0,61.0,Galey
740,2019-01-11,-10.7,0.0,0.0,41.0,Breezy
741,2019-01-12,-6.7,0.0,0.0,,
742,2019-01-13,-8.7,0.0,0.0,,
743,2019-01-14,-4.3,0.0,0.0,,
744,2019-01-15,-2.0,0.0,0.0,54.0,Galey
745,2019-01-16,-6.3,0.0,0.4,63.0,Galey
746,2019-01-17,-8.4,0.0,0.6,,
747,2019-01-18,-5.4,0.0,1.6,46.0,Breezy
748,2019-01-19,-13.6,0.0,6.4,42.0,Breezy
749,2019-01-20,-18.0,0.0,2.0,67.0,Galey
750,2019-01-21,-16.7,0.0,0.0,54.0,Galey
751,2019-01-22,-9.9,0.0,0.2,35.0,Breezy
752,2019-01-23,2.5,7.2,3.0,37.0,Breezy
753,2019-01-24,-0.4,0.4,0.2,46.0,Breezy
754,2019-01-25,-7.6,0.0,1.2,72.0,Galey
755,2019-01-26,-10.5,0.0,0.4,37.0,Breezy
756,2019-01-27,-11.1,0.0,10.0,63.0,Galey
757,2019-01-28,-12.7,0.0,26.4,71.0,Galey
758,2019-01-29,-8.8,0.0,7.0,58.0,Galey
759,2019-01-30,-19.0,0.0,0.2,67.0,Galey
760,2019-01-31,-18.6,0.0,0.0,58.0,Galey
761,2019-02-01,-14.6,0.0,0.0,37.0,Breezy
762,2019-02-02,-6.9,0.4,0.0,33.0,Breezy
763,2019-02-03,3.9,0.2,0.0,46.0,Breezy
764,2019-02-04,9.2,2.2,0.0,46.0,Breezy
765,2019-02-05,1.3,0.0,0.0,48.0,Breezy
766,2019-02-06,-3.9,14.8,2.0,46.0,Breezy
767,2019-02-07,0.2,0.6,0.0,58.0,Galey
768,2019-02-08,-2.2,0.0,0.4,89.0,Stormy
769,2019-02-09,-7.0,0.0,0.0,52.0,Galey
770,2019-02-10,-6.5,0.0,0.8,,
771,2019-02-11,-5.2,0.0,0.8,39.0,Breezy
772,2019-02-12,-3.6,8.0,7.4,63.0,Galey
773,2019-02-13,-2.2,0.0,6.0,71.0,Galey
774,2019-02-14,-2.0,0.2,0.0,52.0,Galey
775,2019-02-15,-0.5,1.4,0.0,74.0,Galey
776,2019-02-16,-5.3,0.0,0.2,41.0,Breezy
777,2019-02-17,-8.5,0.0,0.2,35.0,Breezy
778,2019-02-18,-10.1,0.0,4.5,39.0,Breezy
779,2019-02-19,-9.9,0.0,0.0,33.0,Breezy
780,2019-02-20,-5.9,1.0,0.0,45.0,Breezy
781,2019-02-21,-0.1,0.0,0.0,58.0,Galey
782,2019-02-22,-1.7,0.0,0.0,,
783,2019-02-23,-1.6,0.0,0.0,45.0,Breezy
784,2019-02-24,1.9,6.2,0.6,87.0,Galey
785,2019-02-25,-5.6,0.0,1.8,87.0,Galey
786,2019-02-26,-8.2,0.0,0.0,46.0,Breezy
787,2019-02-27,-10.6,0.0,18.4,37.0,Breezy
788,2019-02-28,-12.1,0.0,0.0,,
789,2019-03-01,-7.0,0.0,0.0,,
790,2019-03-02,-3.6,0.0,4.0,33.0,Breezy
791,2019-03-03,-5.6,0.0,0.4,39.0,Breezy
792,2019-03-04,-11.0,0.0,0.0,52.0,Galey
793,2019-03-05,-12.0,0.0,0.0,58.0,Galey
794,2019-03-06,-12.0,0.0,0.0,48.0,Breezy
795,2019-03-07,-10.0,0.0,0.0,46.0,Breezy
796,2019-03-08,-8.1,0.0,0.0,,
797,2019-03-09,-5.4,0.8,0.0,67.0,Galey
798,2019-03-10,3.0,12.2,0.0,63.0,Galey
799,2019-03-11,0.0,0.0,0.0,63.0,Galey
800,2019-03-12,0.1,0.0,0.0,46.0,Breezy
801,2019-03-13,0.7,0.4,0.0,,
802,2019-03-14,5.2,9.0,0.0,48.0,Breezy
803,2019-03-15,4.9,0.0,0.0,59.0,Galey
804,2019-03-16,-1.5,0.0,0.0,61.0,Galey
805,2019-03-17,-2.2,0.0,0.0,46.0,Breezy
806,2019-03-18,-0.3,0.0,0.0,48.0,Breezy
807,2019-03-19,0.9,0.0,0.6,37.0,Breezy
808,2019-03-20,4.6,0.0,0.0,41.0,Breezy
809,2019-03-21,5.4,1.2,0.0,37.0,Breezy
810,2019-03-22,-0.4,0.0,0.0,80.0,Galey
811,2019-03-23,-0.9,0.0,0.0,71.0,Galey
812,2019-03-24,3.6,0.0,0.0,42.0,Breezy
813,2019-03-25,-0.6,0.0,0.0,41.0,Breezy
814,2019-03-26,0.2,0.0,0.0,35.0,Breezy
815,2019-03-27,1.9,0.0,0.0,32.0,Breezy
816,2019-03-28,5.3,0.4,0.0,48.0,Breezy
817,2019-03-29,7.5,0.0,0.0,35.0,Breezy
818,2019-03-30,2.3,30.2,2.0,41.0,Breezy
819,2019-03-31,-0.9,0.0,1.2,59.0,Galey
820,2019-04-01,-1.1,0.0,0.0,41.0,Breezy
821,2019-04-02,4.7,0.0,0.0,42.0,Breezy
822,2019-04-03,3.5,0.2,0.2,80.0,Galey
823,2019-04-04,1.8,0.0,0.0,32.0,Breezy
824,2019-04-05,2.0,0.0,0.0,37.0,Breezy
825,2019-04-06,8.8,0.0,0.0,,
826,2019-04-07,9.5,4.0,0.0,45.0,Breezy
827,2019-04-08,10.1,0.0,0.0,61.0,Galey
828,2019-04-09,6.4,0.0,0.0,74.0,Galey
829,2019-04-10,4.1,0.0,0.0,41.0,Breezy
830,2019-04-11,1.6,0.0,0.0,45.0,Breezy
831,2019-04-12,9.0,1.8,0.0,46.0,Breezy
832,2019-04-13,9.7,0.0,0.0,67.0,Galey
833,2019-04-14,2.8,27.8,0.0,46.0,Breezy
834,2019-04-15,4.9,1.2,0.0,67.0,Galey
835,2019-04-16,3.4,0.4,0.0,35.0,Breezy
836,2019-04-17,7.4,0.6,0.0,52.0,Galey
837,2019-04-18,13.9,1.8,0.0,58.0,Galey
838,2019-04-19,8.9,18.6,0.0,48.0,Breezy
839,2019-04-20,6.7,13.0,0.0,37.0,Breezy
840,2019-04-21,9.4,0.0,0.0,,
841,2019-04-22,10.7,0.0,0.0,,
842,2019-04-23,10.4,2.2,0.0,63.0,Galey
843,2019-04-24,8.7,0.0,0.0,54.0,Galey
844,2019-04-25,7.6,0.8,0.0,,
845,2019-04-26,8.1,18.0,0.0,74.0,Galey
846,2019-04-27,4.5,0.0,0.0,72.0,Galey
847,2019-04-28,6.1,0.0,0.0,54.0,Galey
848,2019-04-29,3.2,0.6,0.2,48.0,Breezy
849,2019-04-30,6.4,1.2,0.0,33.0,Breezy
850,2019-05-01,6.7,14.6,0.0,54.0,Galey
851,2019-05-02,7.5,1.8,0.0,,
852,2019-05-03,8.8,13.4,0.0,,
853,2019-05-04,9.6,0.2,0.0,,
854,2019-05-05,10.8,0.0,0.0,,
855,2019-05-06,15.2,0.0,0.0,52.0,Galey
856,2019-05-07,9.7,2.6,0.0,59.0,Galey
857,2019-05-08,7.2,0.0,0.0,54.0,Galey
858,2019-05-09,12.0,6.2,0.0,67.0,Galey
859,2019-05-10,9.9,7.4,0.0,50.0,Galey
860,2019-05-11,6.9,0.0,0.0,41.0,Breezy
861,2019-05-12,7.1,5.4,0.0,65.0,Galey
862,2019-05-13,9.05,7.6,0.0,52.0,Galey
863,2019-05-14,11.0,0.4,0.0,35.0,Breezy
864,2019-05-15,12.6,0.8,0.0,41.0,Breezy
865,2019-05-16,11.0,0.0,0.0,39.0,Breezy
866,2019-05-17,13.6,0.0,0.0,39.0,Breezy
867,2019-05-18,10.9,0.0,0.0,37.0,Breezy
868,2019-05-19,15.4,2.0,0.0,50.0,Galey
869,2019-05-20,11.9,0.0,0.0,59.0,Galey
870,2019-05-21,11.6,0.0,0.0,45.0,Breezy
871,2019-05-22,11.3,0.6,0.0,52.0,Galey
872,2019-05-23,17.2,0.8,0.0,80.0,Galey
873,2019-05-24,16.6,0.0,0.0,42.0,Breezy
874,2019-05-25,15.5,28.0,0.0,52.0,Galey
875,2019-05-26,17.8,0.0,0.0,33.0,Breezy
876,2019-05-27,16.7,0.6,0.0,39.0,Breezy
877,2019-05-28,11.3,4.6,0.0,68.0,Galey
878,2019-05-29,13.1,0.6,0.0,35.0,Breezy
879,2019-05-30,16.3,0.0,0.0,41.0,Breezy
880,2019-05-31,13.8,0.0,0.0,35.0,Breezy
881,2019-06-01,16.0,1.0,0.0,41.0,Breezy
882,2019-06-02,14.0,3.0,0.0,63.0,Galey
883,2019-06-03,11.6,0.0,0.0,54.0,Galey
884,2019-06-04,12.2,0.0,0.0,35.0,Breezy
885,2019-06-05,14.6,11.2,0.0,33.0,Breezy
886,2019-06-06,18.7,0.0,0.0,41.0,Breezy
887,2019-06-07,19.0,0.0,0.0,39.0,Breezy
888,2019-06-08,18.4,0.0,0.0,54.0,Galey
889,2019-06-09,19.7,0.0,0.0,45.0,Breezy
890,2019-06-10,15.7,14.8,0.0,58.0,Galey
891,2019-06-11,16.5,0.0,0.0,50.0,Galey
892,2019-06-12,16.0,0.0,0.0,45.0,Breezy
893,2019-06-13,14.6,22.8,0.0,41.0,Breezy
894,2019-06-14,16.8,0.2,0.0,59.0,Galey
895,2019-06-15,17.2,0.4,0.0,58.0,Galey
896,2019-06-16,15.5,0.0,0.0,37.0,Breezy
897,2019-06-17,17.8,0.0,0.0,39.0,Breezy
898,2019-06-18,20.3,0.0,0.0,35.0,Breezy
899,2019-06-19,20.8,0.0,0.0,33.0,Breezy
900,2019-06-20,18.9,26.0,0.0,37.0,Breezy
901,2019-06-21,18.8,0.0,0.0,41.0,Breezy
902,2019-06-22,18.6,0.0,0.0,39.0,Breezy
903,2019-06-23,19.3,0.0,0.0,45.0,Breezy
904,2019-06-24,20.3,16.0,0.0,39.0,Breezy
905,2019-06-25,21.3,0.0,0.0,50.0,Galey
906,2019-06-26,23.7,1.2,0.0,48.0,Breezy
907,2019-06-27,23.0,0.0,0.0,45.0,Breezy
908,2019-06-28,23.4,12.0,0.0,61.0,Galey
909,2019-06-29,23.4,0.0,0.0,45.0,Breezy
910,2019-06-30,19.7,0.0,0.0,45.0,Breezy
911,2019-07-01,20.8,0.0,0.0,41.0,Breezy
912,2019-07-02,23.3,0.6,0.0,,
913,2019-07-03,23.9,0.0,0.0,39.0,Breezy
914,2019-07-04,23.7,0.0,0.0,39.0,Breezy
915,2019-07-05,26.1,1.6,0.0,45.0,Breezy
916,2019-07-06,26.5,0.0,0.0,46.0,Breezy
917,2019-07-07,20.1,0.0,0.0,45.0,Breezy
918,2019-07-08,20.2,0.0,0.0,41.0,Breezy
919,2019-07-09,21.4,0.0,0.0,37.0,Breezy
920,2019-07-10,22.3,0.4,0.0,39.0,Breezy
921,2019-07-11,23.8,1.6,0.0,45.0,Breezy
922,2019-07-12,20.5,0.0,0.0,33.0,Breezy
923,2019-07-13,23.3,6.2,0.0,50.0,Galey
924,2019-07-14,22.1,0.0,0.0,37.0,Breezy
925,2019-07-15,21.2,0.0,0.0,41.0,Breezy
926,2019-07-16,25.2,3.6,0.0,59.0,Galey
927,2019-07-17,25.1,67.0,0.0,39.0,Breezy
928,2019-07-18,25.2,0.0,0.0,41.0,Breezy
929,2019-07-19,26.5,0.2,0.0,41.0,Breezy
930,2019-07-20,27.6,4.6,0.0,71.0,Galey
931,2019-07-21,24.7,0.0,0.0,37.0,Breezy
932,2019-07-22,20.7,5.2,0.0,39.0,Breezy
933,2019-07-23,20.6,0.0,0.0,37.0,Breezy
934,2019-07-24,21.0,0.0,0.0,37.0,Breezy
935,2019-07-25,22.5,1.2,0.0,41.0,Breezy
936,2019-07-26,23.3,0.0,0.0,54.0,Galey
937,2019-07-27,24.3,0.8,0.0,58.0,Galey
938,2019-07-28,26.4,0.0,0.0,39.0,Breezy
939,2019-07-29,26.4,0.0,0.0,59.0,Galey
940,2019-07-30,24.4,11.2,0.0,37.0,Breezy
